codigo_mun,censo,part,validos,partido,votos_partido,votos_partido_pc
09466,113,59.29,67,Cs,6,8.96
09466,113,59.29,67,EV,6,8.96
09466,113,59.29,67,PSOE,8,11.94
09466,113,59.29,67,UP,1,1.49
09466,113,59.29,67,PP,30,44.78
09466,113,59.29,67,VOX,16,23.88
09467,55,74.55,41,Otros,0,0
09467,55,74.55,41,Cs,2,4.88
09467,55,74.55,41,EV,1,2.44
09467,55,74.55,41,PSOE,7,17.07
09467,55,74.55,41,UP,0,0
09467,55,74.55,41,PP,18,43.9
09467,55,74.55,41,VOX,10,24.39
09471,157,64.33,98,Otros,2,2.04
09471,157,64.33,98,Cs,3,3.06
09471,157,64.33,98,EV,4,4.08
09471,157,64.33,98,PSOE,33,33.67
09471,157,64.33,98,UP,4,4.08
09471,157,64.33,98,PP,43,43.88
09471,157,64.33,98,VOX,9,9.18
09472,53,77.36,40,Otros,1,2.5
09472,53,77.36,40,Cs,2,5
09472,53,77.36,40,EV,0,0
09472,53,77.36,40,PSOE,14,35
09472,53,77.36,40,UP,2,5
09472,53,77.36,40,PP,15,37.5
09472,53,77.36,40,VOX,6,15
09473,93,74.19,69,Otros,2,2.9
09473,93,74.19,69,Cs,3,4.35
09473,93,74.19,69,EV,5,7.25
09473,93,74.19,69,PSOE,16,23.19
09473,93,74.19,69,UP,2,2.9
09473,93,74.19,69,PP,22,31.88
09473,93,74.19,69,VOX,19,27.54
09476,59,69.49,41,Otros,0,0
09476,59,69.49,41,Cs,1,2.44
09476,59,69.49,41,EV,1,2.44
09476,59,69.49,41,PSOE,11,26.83
09476,59,69.49,41,UP,2,4.88
09476,59,69.49,41,PP,20,48.78
09476,59,69.49,41,VOX,6,14.63
09478,46,73.91,34,Otros,0,0
09478,46,73.91,34,Cs,0,0
09478,46,73.91,34,EV,1,2.94
09478,46,73.91,34,PSOE,16,47.06
09478,46,73.91,34,UP,3,8.82
09478,46,73.91,34,PP,12,35.29
09478,46,73.91,34,VOX,2,5.88
09480,113,73.45,82,Otros,2,2.44
09480,113,73.45,82,Cs,0,0
09480,113,73.45,82,EV,11,13.41
09480,113,73.45,82,PSOE,19,23.17
09480,113,73.45,82,UP,1,1.22
09480,113,73.45,82,PP,41,50
09480,113,73.45,82,VOX,8,9.76
09482,34,70.59,24,Otros,0,0
09482,34,70.59,24,Cs,2,8.33
09482,34,70.59,24,EV,1,4.17
09482,34,70.59,24,PSOE,1,4.17
09482,34,70.59,24,UP,1,4.17
09482,34,70.59,24,PP,8,33.33
09482,34,70.59,24,VOX,9,37.5
09483,181,72.93,130,Otros,1,0.77
09483,181,72.93,130,Cs,6,4.62
09483,181,72.93,130,EV,13,10
09483,181,72.93,130,PSOE,37,28.46
09483,181,72.93,130,UP,11,8.46
09483,181,72.93,130,PP,41,31.54
09483,181,72.93,130,VOX,21,16.15
09485,53,81.13,43,Otros,1,2.33
09485,53,81.13,43,Cs,1,2.33
09485,53,81.13,43,EV,1,2.33
09485,53,81.13,43,PSOE,3,6.98
09485,53,81.13,43,UP,0,0
09485,53,81.13,43,PP,29,67.44
09485,53,81.13,43,VOX,8,18.6
09901,311,69.13,214,Otros,3,1.4
09901,311,69.13,214,Cs,5,2.34
09901,311,69.13,214,EV,56,26.17
09901,311,69.13,214,PSOE,40,18.69
09901,311,69.13,214,UP,9,4.21
09901,311,69.13,214,PP,86,40.19
09901,311,69.13,214,VOX,15,7.01
09902,436,66.51,288,Otros,14,4.86
09902,436,66.51,288,Cs,18,6.25
09902,436,66.51,288,EV,17,5.9
09902,436,66.51,288,PSOE,79,27.43
09902,436,66.51,288,UP,18,6.25
09902,436,66.51,288,PP,90,31.25
09902,436,66.51,288,VOX,47,16.32
09903,3103,58.91,1815,Otros,20,1.11
09903,3103,58.91,1815,Cs,52,2.87
09903,3103,58.91,1815,EV,191,10.52
09903,3103,58.91,1815,PSOE,510,28.1
09903,3103,58.91,1815,UP,98,5.4
09903,3103,58.91,1815,PP,627,34.55
09903,3103,58.91,1815,VOX,302,16.64
09904,489,66.87,319,Otros,6,1.88
09904,489,66.87,319,Cs,9,2.82
09904,489,66.87,319,EV,14,4.39
09904,489,66.87,319,PSOE,104,32.6
09904,489,66.87,319,UP,9,2.82
09904,489,66.87,319,PP,103,32.29
09904,489,66.87,319,VOX,69,21.63
09905,369,65.31,239,Otros,5,2.09
09905,369,65.31,239,Cs,18,7.53
09905,369,65.31,239,EV,18,7.53
09905,369,65.31,239,PSOE,84,35.15
09905,369,65.31,239,UP,26,10.88
09905,369,65.31,239,PP,60,25.1
09905,369,65.31,239,VOX,27,11.3
09906,1191,69.27,821,Otros,15,1.83
09906,1191,69.27,821,Cs,27,3.29
09906,1191,69.27,821,EV,42,5.12
09906,1191,69.27,821,PSOE,187,22.78
09906,1191,69.27,821,UP,39,4.75
09906,1191,69.27,821,PP,311,37.88
09906,1191,69.27,821,VOX,196,23.87
09907,1580,60.76,948,Otros,17,1.79
09907,1580,60.76,948,Cs,34,3.59
09907,1580,60.76,948,EV,87,9.18
09907,1580,60.76,948,PSOE,289,30.49
09907,1580,60.76,948,UP,68,7.17
09907,1580,60.76,948,PP,208,21.94
09907,1580,60.76,948,VOX,227,23.95
09908,439,51.25,225,Otros,5,2.21
09908,439,51.25,225,Cs,7,3.11
09908,439,51.25,225,EV,12,5.33
09908,439,51.25,225,PSOE,49,21.78
09908,439,51.25,225,UP,15,6.67
09908,439,51.25,225,PP,93,41.33
09908,439,51.25,225,VOX,41,18.22
24001,172,47.09,80,Otros,0,0
24001,172,47.09,80,Cs,0,0
24001,172,47.09,80,PSOE,18,22.5
24001,172,47.09,80,UP,1,1.25
24001,172,47.09,80,PP,21,26.25
24001,172,47.09,80,UPL,31,38.75
24001,172,47.09,80,VOX,9,11.25
24002,224,75.89,168,Otros,0,0
24002,224,75.89,168,Cs,5,2.98
24002,224,75.89,168,PSOE,65,38.69
24002,224,75.89,168,UP,4,2.38
24002,224,75.89,168,PP,42,25
24002,224,75.89,168,UPL,12,7.14
24002,224,75.89,168,VOX,39,23.21
24003,547,57.77,316,Otros,0,0
24003,547,57.77,316,Cs,4,1.27
24003,547,57.77,316,PSOE,77,24.37
24003,547,57.77,316,UP,3,0.95
24003,547,57.77,316,PP,116,36.71
24003,547,57.77,316,UPL,42,13.29
24003,547,57.77,316,VOX,70,22.15
24004,503,70.58,355,Otros,1,0.28
24004,503,70.58,355,Cs,5,1.41
24004,503,70.58,355,PSOE,45,12.68
24004,503,70.58,355,UP,7,1.97
24004,503,70.58,355,PP,190,53.52
24004,503,70.58,355,UPL,66,18.59
24004,503,70.58,355,VOX,37,10.42
24005,317,61.2,194,Otros,1,0.52
24005,317,61.2,194,Cs,2,1.03
24005,317,61.2,194,PSOE,54,27.84
24005,317,61.2,194,UP,5,2.58
24005,317,61.2,194,PP,85,43.81
24005,317,61.2,194,UPL,17,8.76
24005,317,61.2,194,VOX,27,13.92
24006,489,68.3,327,Otros,1,0.31
24006,489,68.3,327,Cs,3,0.92
24006,489,68.3,327,PSOE,52,15.9
24006,489,68.3,327,UP,7,2.14
24006,489,68.3,327,PP,94,28.75
24006,489,68.3,327,UPL,109,33.33
24006,489,68.3,327,VOX,58,17.74
24007,726,60.19,433,Otros,25,5.7700000000000005
24007,726,60.19,433,Cs,11,2.54
24007,726,60.19,433,PSOE,206,47.58
24007,726,60.19,433,UP,51,11.78
24007,726,60.19,433,PP,73,16.86
24007,726,60.19,433,UPL,8,1.85
24007,726,60.19,433,VOX,56,12.93
24008,8667,59.76,5129,Otros,40,0.78
24008,8667,59.76,5129,Cs,133,2.59
24008,8667,59.76,5129,PSOE,1142,22.27
24008,8667,59.76,5129,UP,222,4.33
24008,8667,59.76,5129,PP,1793,34.96
24008,8667,59.76,5129,UPL,834,16.26
24008,8667,59.76,5129,VOX,921,17.96
24009,262,67.56,176,Otros,1,0.57
24009,262,67.56,176,Cs,2,1.14
24009,262,67.56,176,PSOE,31,17.61
24009,262,67.56,176,UP,7,3.98
24009,262,67.56,176,PP,126,71.59
24009,262,67.56,176,UPL,3,1.7
24009,262,67.56,176,VOX,6,3.41
24010,7977,56.85,4496,Otros,33,0.74
24010,7977,56.85,4496,Cs,116,2.58
24010,7977,56.85,4496,PSOE,966,21.49
24010,7977,56.85,4496,UP,118,2.62
24010,7977,56.85,4496,PP,1283,28.54
24010,7977,56.85,4496,UPL,1052,23.4
24010,7977,56.85,4496,VOX,897,19.95
24011,158,48.73,74,Otros,0,0
24011,158,48.73,74,Cs,1,1.35
24011,158,48.73,74,PSOE,55,74.32
24011,158,48.73,74,UP,2,2.7
24011,158,48.73,74,PP,8,10.81
24011,158,48.73,74,UPL,2,2.7
24011,158,48.73,74,VOX,6,8.11
24012,281,59.07,166,Otros,1,0.6
24012,281,59.07,166,Cs,1,0.6
24012,281,59.07,166,PSOE,23,13.86
24012,281,59.07,166,UP,9,5.42
24012,281,59.07,166,PP,43,25.9
24012,281,59.07,166,UPL,40,24.1
24012,281,59.07,166,VOX,47,28.31
24014,6949,50.73,3491,Otros,136,3.91
24014,6949,50.73,3491,Cs,78,2.23
24014,6949,50.73,3491,PSOE,1437,41.16
24014,6949,50.73,3491,UP,233,6.67
24014,6949,50.73,3491,PP,983,28.16
24014,6949,50.73,3491,UPL,206,5.9
24014,6949,50.73,3491,VOX,385,11.03
24015,2179,60.35,1300,Otros,3,0.24
24015,2179,60.35,1300,Cs,27,2.08
24015,2179,60.35,1300,PSOE,260,20
24015,2179,60.35,1300,UP,25,1.92
24015,2179,60.35,1300,PP,439,33.77
24015,2179,60.35,1300,UPL,312,24
24015,2179,60.35,1300,VOX,223,17.15
24016,433,44.8,191,Otros,1,0.52
24016,433,44.8,191,Cs,0,0
24016,433,44.8,191,PSOE,70,36.65
24016,433,44.8,191,UP,6,3.14
24016,433,44.8,191,PP,83,43.46
24016,433,44.8,191,UPL,14,7.33
24016,433,44.8,191,VOX,16,8.38
24017,508,66.54,336,Otros,1,0.3
24017,508,66.54,336,Cs,6,1.79
24017,508,66.54,336,PSOE,75,22.32
24017,508,66.54,336,UP,12,3.57
24017,508,66.54,336,PP,112,33.33
24017,508,66.54,336,UPL,69,20.54
24017,508,66.54,336,VOX,60,17.86
24018,169,71.6,121,Otros,1,0.83
24018,169,71.6,121,Cs,2,1.65
24018,169,71.6,121,PSOE,21,17.36
24018,169,71.6,121,UP,7,5.79
24018,169,71.6,121,PP,54,44.63
24018,169,71.6,121,UPL,8,6.61
24018,169,71.6,121,VOX,27,22.31
24019,337,64.69,217,Otros,10,4.61
24019,337,64.69,217,Cs,6,2.76
24019,337,64.69,217,PSOE,119,54.84
24019,337,64.69,217,UP,15,6.91
24019,337,64.69,217,PP,45,20.74
24019,337,64.69,217,UPL,11,5.07
24019,337,64.69,217,VOX,10,4.61
24020,411,57.42,234,Otros,2,0.85
24020,411,57.42,234,Cs,15,6.41
24020,411,57.42,234,PSOE,38,16.24
24020,411,57.42,234,UP,5,2.14
24020,411,57.42,234,PP,51,21.79
24020,411,57.42,234,UPL,86,36.75
24020,411,57.42,234,VOX,37,15.81
24021,1578,58.94,925,Otros,7,0.76
24021,1578,58.94,925,Cs,12,1.3
24021,1578,58.94,925,PSOE,285,30.81
24021,1578,58.94,925,UP,57,6.16
24021,1578,58.94,925,PP,183,19.78
24021,1578,58.94,925,UPL,273,29.51
24021,1578,58.94,925,VOX,102,11.03
24022,295,47.12,137,Otros,5,3.65
24022,295,47.12,137,Cs,1,0.73
24022,295,47.12,137,PSOE,39,28.47
24022,295,47.12,137,UP,9,6.57
24022,295,47.12,137,PP,59,43.07
24022,295,47.12,137,UPL,1,0.73
24022,295,47.12,137,VOX,21,15.33
24023,251,61.75,155,Otros,1,0.65
24023,251,61.75,155,Cs,1,0.65
24023,251,61.75,155,PSOE,26,16.77
24023,251,61.75,155,UP,10,6.45
24023,251,61.75,155,PP,49,31.61
24023,251,61.75,155,UPL,26,16.77
24023,251,61.75,155,VOX,42,27.1
24024,635,59.53,373,Otros,4,1.08
24024,635,59.53,373,Cs,1,0.27
24024,635,59.53,373,PSOE,70,18.77
24024,635,59.53,373,UP,23,6.17
24024,635,59.53,373,PP,99,26.54
24024,635,59.53,373,UPL,100,26.81
24024,635,59.53,373,VOX,73,19.57
24025,276,69.2,190,Otros,1,0.53
24025,276,69.2,190,Cs,2,1.05
24025,276,69.2,190,PSOE,26,13.68
24025,276,69.2,190,UP,2,1.05
24025,276,69.2,190,PP,77,40.53
24025,276,69.2,190,UPL,41,21.58
24025,276,69.2,190,VOX,36,18.95
24026,1027,62.71,642,Otros,9,1.41
24026,1027,62.71,642,Cs,13,2.02
24026,1027,62.71,642,PSOE,65,10.12
24026,1027,62.71,642,UP,12,1.87
24026,1027,62.71,642,PP,274,42.68
24026,1027,62.71,642,UPL,185,28.82
24026,1027,62.71,642,VOX,81,12.62
24027,1196,59.45,692,Otros,31,4.48
24027,1196,59.45,692,Cs,19,2.75
24027,1196,59.45,692,PSOE,285,41.18
24027,1196,59.45,692,UP,52,7.51
24027,1196,59.45,692,PP,179,25.87
24027,1196,59.45,692,UPL,26,3.76
24027,1196,59.45,692,VOX,94,13.58
24028,352,74.72,259,Otros,0,0
24028,352,74.72,259,Cs,2,0.77
24028,352,74.72,259,PSOE,65,25.1
24028,352,74.72,259,UP,6,2.32
24028,352,74.72,259,PP,60,23.17
24028,352,74.72,259,UPL,99,38.22
24028,352,74.72,259,VOX,26,10.04
24029,655,58.63,382,Otros,4,1.05
24029,655,58.63,382,Cs,0,0
24029,655,58.63,382,PSOE,140,36.65
24029,655,58.63,382,UP,16,4.19
24029,655,58.63,382,PP,90,23.56
24029,655,58.63,382,UPL,85,22.25
24029,655,58.63,382,VOX,45,11.78
24030,4043,54.39,2160,Otros,88,4.08
24030,4043,54.39,2160,Cs,52,2.41
24030,4043,54.39,2160,PSOE,912,42.22
24030,4043,54.39,2160,UP,210,9.72
24030,4043,54.39,2160,PP,554,25.65
24030,4043,54.39,2160,UPL,100,4.63
24030,4043,54.39,2160,VOX,231,10.69
24031,209,77.03,160,Otros,1,0.63
24031,209,77.03,160,Cs,2,1.25
24031,209,77.03,160,PSOE,40,25
24031,209,77.03,160,UP,9,5.63
24031,209,77.03,160,PP,50,31.25
24031,209,77.03,160,UPL,39,24.38
24031,209,77.03,160,VOX,17,10.63
24032,93,69.89,64,Otros,0,0
24032,93,69.89,64,Cs,1,1.56
24032,93,69.89,64,PSOE,26,40.63
24032,93,69.89,64,UP,1,1.56
24032,93,69.89,64,PP,20,31.25
24032,93,69.89,64,UPL,3,4.69
24032,93,69.89,64,VOX,12,18.75
24033,196,65.31,128,Otros,1,0.78
24033,196,65.31,128,Cs,2,1.56
24033,196,65.31,128,PSOE,23,17.97
24033,196,65.31,128,UP,5,3.91
24033,196,65.31,128,PP,55,42.97
24033,196,65.31,128,UPL,22,17.19
24033,196,65.31,128,VOX,20,15.63
24034,3496,57.41,1980,Otros,102,5.15
24034,3496,57.41,1980,Cs,41,2.07
24034,3496,57.41,1980,PSOE,1008,50.91
24034,3496,57.41,1980,UP,167,8.43
24034,3496,57.41,1980,PP,319,16.11
24034,3496,57.41,1980,UPL,60,3.03
24034,3496,57.41,1980,VOX,254,12.83
24036,249,57.03,142,Otros,1,0.7
24036,249,57.03,142,Cs,1,0.7
24036,249,57.03,142,PSOE,69,48.59
24036,249,57.03,142,UP,6,4.23
24036,249,57.03,142,PP,56,39.44
24036,249,57.03,142,UPL,4,2.82
24036,249,57.03,142,VOX,3,2.11
24037,327,53.52,172,Otros,0,0
24037,327,53.52,172,Cs,2,1.16
24037,327,53.52,172,PSOE,42,24.42
24037,327,53.52,172,UP,16,9.3
24037,327,53.52,172,PP,57,33.14
24037,327,53.52,172,UPL,20,11.63
24037,327,53.52,172,VOX,35,20.35
24038,3040,60.49,1804,Otros,42,2.33
24038,3040,60.49,1804,Cs,47,2.61
24038,3040,60.49,1804,PSOE,764,42.35
24038,3040,60.49,1804,UP,120,6.65
24038,3040,60.49,1804,PP,557,30.88
24038,3040,60.49,1804,UPL,64,3.55
24038,3040,60.49,1804,VOX,197,10.92
24039,1931,63.7,1224,Otros,6,0.49
24039,1931,63.7,1224,Cs,25,2.04
24039,1931,63.7,1224,PSOE,301,24.59
24039,1931,63.7,1224,UP,25,2.04
24039,1931,63.7,1224,PP,330,26.96
24039,1931,63.7,1224,UPL,277,22.63
24039,1931,63.7,1224,VOX,250,20.42
24040,430,62.56,266,Otros,1,0.38
24040,430,62.56,266,Cs,1,0.38
24040,430,62.56,266,PSOE,65,24.44
24040,430,62.56,266,UP,9,3.38
24040,430,62.56,266,PP,60,22.56
24040,430,62.56,266,UPL,66,24.81
24040,430,62.56,266,VOX,63,23.68
24041,476,52.94,249,Otros,13,5.22
24041,476,52.94,249,Cs,9,3.61
24041,476,52.94,249,PSOE,88,35.34
24041,476,52.94,249,UP,10,4.02
24041,476,52.94,249,PP,84,33.73
24041,476,52.94,249,UPL,8,3.21
24041,476,52.94,249,VOX,35,14.06
24042,55,83.64,46,Otros,0,0
24042,55,83.64,46,Cs,2,4.35
24042,55,83.64,46,PSOE,13,28.26
24042,55,83.64,46,UP,1,2.17
24042,55,83.64,46,PP,16,34.78
24042,55,83.64,46,UPL,7,15.22
24042,55,83.64,46,VOX,7,15.22
24043,109,44.95,48,Otros,0,0
24043,109,44.95,48,Cs,1,2.08
24043,109,44.95,48,PSOE,27,56.25
24043,109,44.95,48,UP,3,6.25
24043,109,44.95,48,PP,8,16.67
24043,109,44.95,48,UPL,6,12.5
24043,109,44.95,48,VOX,2,4.17
24044,139,65.47,87,Otros,0,0
24044,139,65.47,87,Cs,2,2.3
24044,139,65.47,87,PSOE,29,33.33
24044,139,65.47,87,UP,6,6.9
24044,139,65.47,87,PP,31,35.63
24044,139,65.47,87,UPL,11,12.64
24044,139,65.47,87,VOX,8,9.2
24046,876,61.3,529,Otros,6,1.14
24046,876,61.3,529,Cs,5,0.95
24046,876,61.3,529,PSOE,210,39.7
24046,876,61.3,529,UP,18,3.4
24046,876,61.3,529,PP,110,20.79
24046,876,61.3,529,UPL,102,19.28
24046,876,61.3,529,VOX,75,14.18
24047,666,60.51,400,Otros,2,0.5
24047,666,60.51,400,Cs,4,1
24047,666,60.51,400,PSOE,77,19.25
24047,666,60.51,400,UP,7,1.75
24047,666,60.51,400,PP,129,32.25
24047,666,60.51,400,UPL,130,32.5
24047,666,60.51,400,VOX,50,12.5
24049,1394,58.68,805,Otros,22,2.73
24049,1394,58.68,805,Cs,12,1.49
24049,1394,58.68,805,PSOE,329,40.87
24049,1394,58.68,805,UP,51,6.34
24049,1394,58.68,805,PP,251,31.18
24049,1394,58.68,805,UPL,38,4.72
24049,1394,58.68,805,VOX,99,12.3
24050,100,64,64,Otros,0,0
24050,100,64,64,Cs,0,0
24050,100,64,64,PSOE,20,31.25
24050,100,64,64,UP,0,0
24050,100,64,64,PP,18,28.13
24050,100,64,64,UPL,9,14.06
24050,100,64,64,VOX,17,26.56
24051,366,65.03,235,Otros,3,1.28
24051,366,65.03,235,Cs,4,1.7
24051,366,65.03,235,PSOE,52,22.13
24051,366,65.03,235,UP,10,4.26
24051,366,65.03,235,PP,93,39.57
24051,366,65.03,235,UPL,44,18.72
24051,366,65.03,235,VOX,27,11.49
24052,137,59.85,82,Otros,0,0
24052,137,59.85,82,Cs,0,0
24052,137,59.85,82,PSOE,32,39.02
24052,137,59.85,82,UP,6,7.32
24052,137,59.85,82,PP,21,25.61
24052,137,59.85,82,UPL,12,14.63
24052,137,59.85,82,VOX,10,12.2
24053,394,56.35,220,Otros,2,0.9
24053,394,56.35,220,Cs,5,2.27
24053,394,56.35,220,PSOE,36,16.36
24053,394,56.35,220,UP,4,1.82
24053,394,56.35,220,PP,91,41.36
24053,394,56.35,220,UPL,41,18.64
24053,394,56.35,220,VOX,39,17.73
24054,395,61.77,240,Otros,0,0
24054,395,61.77,240,Cs,8,3.33
24054,395,61.77,240,PSOE,46,19.17
24054,395,61.77,240,UP,2,0.83
24054,395,61.77,240,PP,97,40.42
24054,395,61.77,240,UPL,36,15
24054,395,61.77,240,VOX,51,21.25
24055,684,65.06,441,Otros,1,0.23
24055,684,65.06,441,Cs,5,1.13
24055,684,65.06,441,PSOE,105,23.81
24055,684,65.06,441,UP,11,2.49
24055,684,65.06,441,PP,132,29.93
24055,684,65.06,441,UPL,115,26.08
24055,684,65.06,441,VOX,71,16.1
24056,2621,61.66,1600,Otros,6,0.37
24056,2621,61.66,1600,Cs,27,1.69
24056,2621,61.66,1600,PSOE,373,23.31
24056,2621,61.66,1600,UP,44,2.75
24056,2621,61.66,1600,PP,284,17.75
24056,2621,61.66,1600,UPL,693,43.31
24056,2621,61.66,1600,VOX,166,10.38
24057,1279,60.59,758,Otros,44,5.8
24057,1279,60.59,758,Cs,23,3.03
24057,1279,60.59,758,PSOE,302,39.84
24057,1279,60.59,758,UP,35,4.62
24057,1279,60.59,758,PP,222,29.29
24057,1279,60.59,758,UPL,25,3.3
24057,1279,60.59,758,VOX,100,13.19
24058,178,55.62,98,Otros,0,0
24058,178,55.62,98,Cs,0,0
24058,178,55.62,98,PSOE,22,22.45
24058,178,55.62,98,UP,2,2.04
24058,178,55.62,98,PP,35,35.71
24058,178,55.62,98,UPL,20,20.41
24058,178,55.62,98,VOX,18,18.37
24059,780,54.62,423,Otros,6,1.42
24059,780,54.62,423,Cs,0,0
24059,780,54.62,423,PSOE,238,56.26
24059,780,54.62,423,UP,23,5.44
24059,780,54.62,423,PP,108,25.53
24059,780,54.62,423,UPL,8,1.89
24059,780,54.62,423,VOX,37,8.75
24060,549,52.64,289,Otros,1,0.35
24060,549,52.64,289,Cs,3,1.04
24060,549,52.64,289,PSOE,66,22.84
24060,549,52.64,289,UP,12,4.15
24060,549,52.64,289,PP,73,25.26
24060,549,52.64,289,UPL,99,34.26
24060,549,52.64,289,VOX,32,11.07
24061,1767,61.18,1077,Otros,9,0.8300000000000001
24061,1767,61.18,1077,Cs,21,1.95
24061,1767,61.18,1077,PSOE,231,21.45
24061,1767,61.18,1077,UP,44,4.09
24061,1767,61.18,1077,PP,218,20.24
24061,1767,61.18,1077,UPL,359,33.33
24061,1767,61.18,1077,VOX,190,17.64
24062,129,60.47,78,Otros,1,1.28
24062,129,60.47,78,Cs,0,0
24062,129,60.47,78,PSOE,15,19.23
24062,129,60.47,78,UP,6,7.69
24062,129,60.47,78,PP,18,23.08
24062,129,60.47,78,UPL,24,30.77
24062,129,60.47,78,VOX,13,16.67
24063,360,61.11,220,Otros,1,0.45
24063,360,61.11,220,Cs,8,3.64
24063,360,61.11,220,PSOE,25,11.36
24063,360,61.11,220,UP,6,2.73
24063,360,61.11,220,PP,49,22.27
24063,360,61.11,220,UPL,89,40.45
24063,360,61.11,220,VOX,42,19.09
24064,1507,58,859,Otros,34,3.96
24064,1507,58,859,Cs,26,3.03
24064,1507,58,859,PSOE,377,43.89
24064,1507,58,859,UP,80,9.31
24064,1507,58,859,PP,198,23.05
24064,1507,58,859,UPL,17,1.98
24064,1507,58,859,VOX,115,13.39
24065,2195,61.78,1346,Otros,19,1.41
24065,2195,61.78,1346,Cs,17,1.26
24065,2195,61.78,1346,PSOE,313,23.25
24065,2195,61.78,1346,UP,51,3.79
24065,2195,61.78,1346,PP,305,22.66
24065,2195,61.78,1346,UPL,400,29.72
24065,2195,61.78,1346,VOX,232,17.24
24066,417,57.07,238,Otros,5,2.1
24066,417,57.07,238,Cs,6,2.52
24066,417,57.07,238,PSOE,42,17.65
24066,417,57.07,238,UP,6,2.52
24066,417,57.07,238,PP,93,39.08
24066,417,57.07,238,UPL,48,20.17
24066,417,57.07,238,VOX,36,15.13
24067,540,43.33,234,Otros,0,0
24067,540,43.33,234,Cs,1,0.43
24067,540,43.33,234,PSOE,26,11.11
24067,540,43.33,234,UP,2,0.85
24067,540,43.33,234,PP,167,71.37
24067,540,43.33,234,UPL,10,4.27
24067,540,43.33,234,VOX,28,11.97
24068,439,65.15,285,Otros,3,1.0499999999999998
24068,439,65.15,285,Cs,3,1.05
24068,439,65.15,285,PSOE,112,39.3
24068,439,65.15,285,UP,8,2.81
24068,439,65.15,285,PP,40,14.04
24068,439,65.15,285,UPL,92,32.28
24068,439,65.15,285,VOX,24,8.42
24069,33,63.64,21,Otros,0,0
24069,33,63.64,21,Cs,0,0
24069,33,63.64,21,PSOE,0,0
24069,33,63.64,21,UP,0,0
24069,33,63.64,21,PP,17,80.95
24069,33,63.64,21,UPL,0,0
24069,33,63.64,21,VOX,4,19.05
24070,3744,58.87,2173,Otros,85,3.91
24070,3744,58.87,2173,Cs,31,1.43
24070,3744,58.87,2173,PSOE,1160,53.38
24070,3744,58.87,2173,UP,239,11
24070,3744,58.87,2173,PP,378,17.4
24070,3744,58.87,2173,UPL,81,3.73
24070,3744,58.87,2173,VOX,186,8.56
24071,915,56.61,512,Otros,35,6.84
24071,915,56.61,512,Cs,7,1.37
24071,915,56.61,512,PSOE,157,30.66
24071,915,56.61,512,UP,39,7.62
24071,915,56.61,512,PP,169,33.01
24071,915,56.61,512,UPL,26,5.08
24071,915,56.61,512,VOX,71,13.87
24073,433,59.58,257,Otros,1,0.39
24073,433,59.58,257,Cs,5,1.95
24073,433,59.58,257,PSOE,63,24.51
24073,433,59.58,257,UP,5,1.95
24073,433,59.58,257,PP,75,29.18
24073,433,59.58,257,UPL,64,24.9
24073,433,59.58,257,VOX,44,17.12
24074,87,81.61,71,Otros,0,0
24074,87,81.61,71,Cs,0,0
24074,87,81.61,71,PSOE,17,23.94
24074,87,81.61,71,UP,0,0
24074,87,81.61,71,PP,33,46.48
24074,87,81.61,71,UPL,8,11.27
24074,87,81.61,71,VOX,12,16.9
24076,1360,62.57,841,Otros,11,1.31
24076,1360,62.57,841,Cs,19,2.26
24076,1360,62.57,841,PSOE,219,26.04
24076,1360,62.57,841,UP,63,7.49
24076,1360,62.57,841,PP,129,15.34
24076,1360,62.57,841,UPL,224,26.63
24076,1360,62.57,841,VOX,172,20.45
24077,204,79.41,161,Otros,1,0.62
24077,204,79.41,161,Cs,1,0.62
24077,204,79.41,161,PSOE,48,29.81
24077,204,79.41,161,UP,1,0.62
24077,204,79.41,161,PP,59,36.65
24077,204,79.41,161,UPL,28,17.39
24077,204,79.41,161,VOX,21,13.04
24078,292,61.99,178,Otros,0,0
24078,292,61.99,178,Cs,4,2.25
24078,292,61.99,178,PSOE,59,33.15
24078,292,61.99,178,UP,2,1.12
24078,292,61.99,178,PP,59,33.15
24078,292,61.99,178,UPL,25,14.04
24078,292,61.99,178,VOX,26,14.61
24079,854,62.06,526,Otros,2,0.38
24079,854,62.06,526,Cs,9,1.71
24079,854,62.06,526,PSOE,107,20.34
24079,854,62.06,526,UP,19,3.61
24079,854,62.06,526,PP,147,27.95
24079,854,62.06,526,UPL,126,23.95
24079,854,62.06,526,VOX,108,20.53
24080,202,64.36,130,Otros,2,1.54
24080,202,64.36,130,Cs,1,0.77
24080,202,64.36,130,PSOE,35,26.92
24080,202,64.36,130,UP,4,3.08
24080,202,64.36,130,PP,44,33.85
24080,202,64.36,130,UPL,26,20
24080,202,64.36,130,VOX,16,12.31
24081,120,45.83,55,Otros,1,1.82
24081,120,45.83,55,Cs,0,0
24081,120,45.83,55,PSOE,10,18.18
24081,120,45.83,55,UP,0,0
24081,120,45.83,55,PP,25,45.45
24081,120,45.83,55,UPL,2,3.64
24081,120,45.83,55,VOX,17,30.91
24082,853,68.35,579,Otros,2,0.35
24082,853,68.35,579,Cs,8,1.38
24082,853,68.35,579,PSOE,210,36.27
24082,853,68.35,579,UP,34,5.87
24082,853,68.35,579,PP,117,20.21
24082,853,68.35,579,UPL,122,21.07
24082,853,68.35,579,VOX,79,13.64
